	subject	list	trial_type	position	item	text	span	scheme	story	trial
945	4	43	recall	5	11	This reminded Rachel of when she was a child and her brother would run after her at the beach.	[551, 645]	baseline	Beach	3
946	4	43	recall	6	10	She looked back at her to see teenage boys playing with kites.	[645, 707]	baseline	Beach	3
947	4	43	recall	7	5	She went back to where Morgan was and laid down her beach towel to join her.	[799, 875]	baseline	Beach	3
948	5	44	study	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day and take a trip to the beach.	[0, 118]	baseline	Beach	1
949	5	44	study	2	1	The sun was an optimistic yellow pellet, blistering in the sky as they were on their way to Old Orchard Beach in Maine.	[118, 237]	baseline	Beach	1
950	5	44	study	3	2	Once arriving and walking from the parking lot, they spotted the crystal clear water that faded into a deep blue on the horizon.	[237, 365]	baseline	Beach	1
951	5	44	study	4	3	The beach was swarming with people.	[365, 400]	baseline	Beach	1
952	5	44	study	5	4	Some on yellow, orange, white, and pink towels, while others were seen stretched out on lounge chairs with broad-brimmed hats shading their eyes from the rays of the sun.	[400, 570]	baseline	Beach	1
953	5	44	study	6	5	Children were decorating sandcastles with smooth, round seashells, and Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[570, 755]	baseline	Beach	1
954	5	44	study	7	6	The sun shined on the water, causing it to look like a million little crystals.	[755, 834]	baseline	Beach	1
955	5	44	study	8	7	Just before making it to the surf, Rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms.	[834, 978]	baseline	Beach	1
956	5	44	study	9	8	The girl darted in front of Rachel, closely followed by a boy in green swimming shorts.	[978, 1065]	baseline	Beach	1
957	5	44	study	10	9	Rachel smiled as she reminisced on memories of beach days with her brothers.	[1065, 1141]	baseline	Beach	1
958	5	44	study	11	10	After spending some time in the water, she looked up and saw four teenagers flying colorful paragliders.	[1141, 1245]	baseline	Beach	1
959	5	44	study	12	11	She thought to herself that the day was truly perfect, and all anxieties from her daily life were absent for a while.	[1245, 1362]	baseline	Beach	1
960	5	44	study	13	12	She closed her eyes for a few seconds to savor the moment before going to lie down next to Kaylie in the warm sand.	[1362, 1477]	baseline	Beach	1
961	5	44	recall	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day by taking a trip to the beach.	[0, 119]	baseline	Beach	1
962	5	44	recall	2	1	They hopped in the car and drive to Old Orchard Beach Maine.	[119, 179]	baseline	Beach	1
963	5	44	recall	3	4	Some were stretched out on yellow, orange, white, and pink towels, while other stretched out on lounge chairs, broad brimmed hats shielding their eyes from the rays of the sun.	[247, 423]	baseline	Beach	1
964	5	44	recall	4	5	Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[423, 537]	baseline	Beach	1
965	5	44	recall	5	6	The sun shone off the water, making it look like a million crystals.	[537, 605]	baseline	Beach	1
966	5	44	recall	6	7	Just before she reached the water, Rachel saw a girl in a light purple swimsuit with yellow floaties on her arms.	[605, 718]	baseline	Beach	1
967	5	44	recall	7	8	The girl darted in front of Rachel, closely followed by a boy in green swimming short.	[718, 804]	baseline	Beach	1
968	5	44	recall	8	9	Rachel smiled reminiscing on beach memories with her brothers.	[804, 866]	baseline	Beach	1
969	5	44	recall	9	10	Once in the water, Rachel looked up and saw four teenagers sailing paragliders.	[866, 945]	baseline	Beach	1
970	5	44	recall	10	11	She smiled and thought that this was the perfect place to be.	[945, 1006]	baseline	Beach	1
971	5	44	recall	11	12	Then she went to lay down in the sand with Kaylie.	[1006, 1056]	baseline	Beach	1
972	5	45	study	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day and take a trip to the beach.	[0, 118]	baseline	Beach	2
973	5	45	study	2	1	The sun was an optimistic yellow pellet, blistering in the sky as they were on their way to Old Orchard Beach in Maine.	[118, 237]	baseline	Beach	2
974	5	45	study	3	2	Once arriving and walking from the parking lot, they spotted the crystal clear water that faded into a deep blue on the horizon.	[237, 365]	baseline	Beach	2
975	5	45	study	4	3	The beach was swarming with people.	[365, 400]	baseline	Beach	2
976	5	45	study	5	4	Some on yellow, orange, white, and pink towels, while others were seen stretched out on lounge chairs with broad-brimmed hats shading their eyes from the rays of the sun.	[400, 570]	baseline	Beach	2
977	5	45	study	6	5	Children were decorating sandcastles with smooth, round seashells, and Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[570, 755]	baseline	Beach	2
978	5	45	study	7	6	The sun shined on the water, causing it to look like a million little crystals.	[755, 834]	baseline	Beach	2
979	5	45	study	8	7	Just before making it to the surf, Rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms.	[834, 978]	baseline	Beach	2
980	5	45	study	9	8	The girl darted in front of Rachel, closely followed by a boy in green swimming shorts.	[978, 1065]	baseline	Beach	2
981	5	45	study	10	9	Rachel smiled as she reminisced on memories of beach days with her brothers.	[1065, 1141]	baseline	Beach	2
982	5	45	study	11	10	After spending some time in the water, she looked up and saw four teenagers flying colorful paragliders.	[1141, 1245]	baseline	Beach	2
983	5	45	study	12	11	She thought to herself that the day was truly perfect, and all anxieties from her daily life were absent for a while.	[1245, 1362]	baseline	Beach	2
984	5	45	study	13	12	She closed her eyes for a few seconds to savor the moment before going to lie down next to Kaylie in the warm sand.	[1362, 1477]	baseline	Beach	2
985	5	45	recall	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day by taking a trip to the beach.	[0, 119]	baseline	Beach	2
986	5	45	recall	2	1	The sun was an optimistic yellow pellet as they drove to Old Orchard Beach in Maine.	[119, 203]	baseline	Beach	2
987	5	45	recall	3	2	Once they parked and walked toward the beach, they saw the crystal clear waters that faded into a deep blue on the horizon.	[203, 326]	baseline	Beach	2
988	5	45	recall	4	3	The beach was swarming with people.	[326, 361]	baseline	Beach	2
989	5	45	recall	5	4	Some stretched out on yellow, orange, white and pink towels in the sand, while other could be seen on lounge chairs with broad brimmed hats shading their eyes from the rays of the sun.	[361, 545]	baseline	Beach	2
990	5	45	recall	6	5	Children were decorating sandcastles with smooth, round seashells, and Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[545, 730]	baseline	Beach	2
991	5	45	recall	7	6	The sun sparkled off the water, causing it to look like a million little crystals.	[730, 812]	baseline	Beach	2
992	5	45	recall	8	7	Just before making it to the surf, Rachel saw a little girl with freckles in a light purple bathing suit with yellow floaties on her arms.	[812, 950]	baseline	Beach	2
993	5	45	recall	9	8	She darted in front of Rachel, closely followed by a boy in green swimming shorts.	[950, 1032]	baseline	Beach	2
994	5	45	recall	10	9	Rachel smiled, reminiscing on days at the beach with her brothers.	[1032, 1098]	baseline	Beach	2
995	5	45	recall	11	10	After spending some time in the water, Rachel looked up and saw four teenagers sailing paragliders.	[1098, 1197]	baseline	Beach	2
996	5	45	recall	12	11	She thought that this was truly the perfect place to be, and all the worries from her daily anxieties faded away.	[1197, 1310]	baseline	Beach	2
997	5	45	recall	13	12	She closed her eyes to savor the moment before going back to lie with Kaylie on the warm sand.	[1310, 1404]	baseline	Beach	2
998	5	46	study	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day and take a trip to the beach.	[0, 118]	baseline	Beach	3
999	5	46	study	2	1	The sun was an optimistic yellow pellet, blistering in the sky as they were on their way to Old Orchard Beach in Maine.	[118, 237]	baseline	Beach	3
1000	5	46	study	3	2	Once arriving and walking from the parking lot, they spotted the crystal clear water that faded into a deep blue on the horizon.	[237, 365]	baseline	Beach	3
1001	5	46	study	4	3	The beach was swarming with people.	[365, 400]	baseline	Beach	3
1002	5	46	study	5	4	Some on yellow, orange, white, and pink towels, while others were seen stretched out on lounge chairs with broad-brimmed hats shading their eyes from the rays of the sun.	[400, 570]	baseline	Beach	3
1003	5	46	study	6	5	Children were decorating sandcastles with smooth, round seashells, and Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[570, 755]	baseline	Beach	3
1004	5	46	study	7	6	The sun shined on the water, causing it to look like a million little crystals.	[755, 834]	baseline	Beach	3
1005	5	46	study	8	7	Just before making it to the surf, Rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms.	[834, 978]	baseline	Beach	3
1006	5	46	study	9	8	The girl darted in front of Rachel, closely followed by a boy in green swimming shorts.	[978, 1065]	baseline	Beach	3
1007	5	46	study	10	9	Rachel smiled as she reminisced on memories of beach days with her brothers.	[1065, 1141]	baseline	Beach	3
1008	5	46	study	11	10	After spending some time in the water, she looked up and saw four teenagers flying colorful paragliders.	[1141, 1245]	baseline	Beach	3
1009	5	46	study	12	11	She thought to herself that the day was truly perfect, and all anxieties from her daily life were absent for a while.	[1245, 1362]	baseline	Beach	3
1010	5	46	study	13	12	She closed her eyes for a few seconds to savor the moment before going to lie down next to Kaylie in the warm sand.	[1362, 1477]	baseline	Beach	3
1011	5	46	recall	1	0	Rachel and Kaylee wanted to take advantage of their day off, so they packed up their car and went to the beach.	[0, 111]	baseline	Beach	3
1012	5	46	recall	2	10	Once they got there, they could see the water sparkling and all the families there.	[111, 194]	baseline	Beach	3
1013	5	46	recall	3	2	The ocean faded into a deep blue on the horizon.	[194, 242]	baseline	Beach	3
1014	5	46	recall	4	4	Some people were laid out on white, yellow, pink, and orange towels, while others lounged on chairs with large-brimmed hats that kept the sun out of their eyes.	[242, 402]	baseline	Beach	3
1015	5	46	recall	5	5	Kaylee decided to lay out her towel for a quick nap while Rachel went down to cool off in the water.	[402, 502]	baseline	Beach	3
1016	5	46	recall	6	6	The sun sparkled off the waves like a million crystals.	[502, 557]	baseline	Beach	3
1017	5	46	recall	7	7	Before she got down to the water, a girl wearing a light purple bathing suit and floaties darted past, closely followed by a boy in green swimming shorts.	[557, 711]	baseline	Beach	3
1018	5	46	recall	8	9	Rachel smiled, remembering summers spent at the beach with her brothers.	[711, 783]	baseline	Beach	3
1019	5	46	recall	9	12	She went into the water and closed her eyes.	[783, 827]	baseline	Beach	3
1020	5	46	recall	10	11	Rachel was able to forget about all her worries for a moment, and thought about how lucky she was to be right where she was.	[902, 1026]	baseline	Beach	3
1021	6	47	study	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day and take a trip to the beach.	[0, 118]	baseline	Beach	1
1022	6	47	study	2	1	The sun was an optimistic yellow pellet, blistering in the sky as they were on their way to Old Orchard Beach in Maine.	[118, 237]	baseline	Beach	1
1023	6	47	study	3	2	Once arriving and walking from the parking lot, they spotted the crystal clear water that faded into a deep blue on the horizon.	[237, 365]	baseline	Beach	1
1024	6	47	study	4	3	The beach was swarming with people.	[365, 400]	baseline	Beach	1
